Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
12/07/2021,Ages_25-39_yrs,49837057,21.2,21.2,42721087,72.9,62.5,21.1,21.1,0,0,0,0,0,0
12/07/2021,Age_known,235432795,100,100,202640652,,,100,100,52.3,100,100,100,25071942,2924185
12/07/2021,Race_eth_unknown,61081384,35,25.9,46134846,,,29.5,22.8,24.8,12.3,30,12.8,2737584,331043
12/07/2021,Race_eth_NHAIAN,1563462,0.9,0.7,1294749,64.2,53.2,0.8,0.6,51.1,0.5,0.6,0.5,116192,14068
12/07/2021,Race_eth_NHWhite,98428347,56.5,41.8,89696176,49.9,45.5,57.3,44.3,63,74,71.2,69.4,16523093,1800602
12/07/2021,Ages_12-15_yrs,10130915,4.3,4.3,8576902,59.9,50.7,4.2,4.2,0,0,0,0,0,0
12/07/2021,US,235457087,,100,202646418,70.9,61,,100,52.3,,,,25071942,2924185
12/07/2021,Race_eth_NHBlack,17443856,10,7.4,15302765,42.3,37.1,9.8,7.6,51,6.9,8.2,9.2,1545920,238540
12/07/2021,Sex_Male,111238442,47.7,47.2,95485815,68.1,58.4,47.5,47.1,52.3,45,45.2,44.8,11263210,1307112
12/07/2021,Ages_16-17_yrs,5519511,2.3,2.3,4801958,65.8,57.2,2.4,2.4,0,0,0,0,0,0
12/07/2021,Race_eth_NHMult_Oth,10435170,6,4.4,9238929,95,95,5.9,4.6,63.2,6.1,5.8,5.2,1354253,133569
12/07/2021,Race_eth_known,174363248,100,74.1,156502849,,,100,77.2,60.6,100,100,100,22334358,2593142
12/07/2021,Race_eth_NHNHOPI,544295,0.3,0.2,490154,58.6,52.8,0.3,0.2,49.8,0.2,0.2,0.2,33802,4608
12/07/2021,Race_eth_NHAsian,11372421,6.5,4.8,10495970,59.9,55.3,6.7,5.2,68,4.5,4.1,4.8,1015774,123698
12/07/2021,Ages_65-74_yrs,32484333,13.8,13.8,28596777,95,89.7,14.1,14.1,50.4,57.5,59.7,59.8,14404984,1748624
12/07/2021,Age_unknown,24292,0,0,5766,,,0,0,0,0,0,0,0,0
12/07/2021,Sex_known,233327328,100,99.1,201155464,,,100,99.3,52.5,100,100,100,25038935,2919354
12/07/2021,Ages_75+_yrs,22101314,9.4,9.4,19300029,95,84.3,9.5,9.5,55.3,42.5,40.3,40.2,10666958,1175561
12/07/2021,Ages_18-24_yrs,21151305,9,9,17812872,69.2,58.2,8.8,8.8,0,0,0,0,0,0
12/07/2021,Ages_12-17_yrs,15650426,6.6,6.6,13378860,61.8,52.9,6.6,6.6,0,0,0,0,0,0
12/07/2021,Ages_50-64_yrs,55866646,23.7,23.7,49589185,87.8,77.9,24.5,24.5,0,0,0,0,0,0
12/07/2021,Ages_40-49_yrs,32916720,14,14,28881257,80.7,70.8,14.3,14.3,0,0,0,0,0,0
12/07/2021,Ages_5-11_yrs,5410072,2.3,2.3,2356554,18.8,8.2,1.2,1.2,0,0,0,0,0,0
12/07/2021,Sex_unknown,2129759,0.9,0.9,1490954,,,0.7,0.7,14.1,0.1,0.5,0.2,33007,4831
12/07/2021,Sex_Female,122088886,52.3,51.9,105669649,72.4,62.7,52.5,52.1,52.8,55,54.8,55.2,13775725,1612242
12/07/2021,Ages_<5yrs,10158,0,0,2796,0.1,0,0,0,0,0,0,0,0,0
12/07/2021,Race_eth_Hispanic,34575697,19.8,14.7,29984106,54.2,47,19.2,14.8,47.8,7.8,9.9,10.7,1745324,278057
12/06/2021,Ages_25-39_yrs,49753089,21.2,21.2,42677269,72.8,62.4,21.1,21.1,0,0,0,0,0,0
12/06/2021,Race_eth_NHMult_Oth,10419795,6,4.4,9220500,95,95,5.9,4.6,62.5,6.1,5.8,5.2,1340340,129680
12/06/2021,Race_eth_NHAIAN,1559601,0.9,0.7,1291616,64,53,0.8,0.6,50.5,0.5,0.6,0.5,114639,13678
12/06/2021,Race_eth_NHAsian,11347357,6.5,4.8,10474619,59.7,55.1,6.7,5.2,67.2,4.5,4.1,4.9,1002801,122859
12/06/2021,Ages_40-49_yrs,32871753,14,14,28857780,80.6,70.7,14.3,14.3,0,0,0,0,0,0
12/06/2021,Ages_<12yrs,5334808,2.3,2.3,2183181,11,4.5,1.1,1.1,0,0,0,0,0,0
12/06/2021,Race_eth_unknown,60986621,35,25.9,46076044,,,29.5,22.8,24.5,12.3,30,12.8,2703629,321685
12/06/2021,Ages_12-15_yrs,10118268,4.3,4.3,8563198,59.8,50.6,4.2,4.2,0,0,0,0,0,0
12/06/2021,Age_known,235033141,100,100,202304850,,,100,100,51.7,100,100,100,24760592,2832880
12/06/2021,Race_eth_NHBlack,17409461,10,7.4,15275373,42.2,37.1,9.8,7.6,50.1,6.9,8.2,9.1,1518896,229541
12/06/2021,Ages_16-17_yrs,5515015,2.3,2.3,4797697,65.7,57.2,2.4,2.4,0,0,0,0,0,0
12/06/2021,Sex_unknown,2125978,0.9,0.9,1489928,,,0.7,0.7,13.9,0.1,0.5,0.2,32460,4635
12/06/2021,Race_eth_known,174058385,100,74,156225981,,,100,77.2,59.9,100,100,100,22056963,2511195
12/06/2021,Ages_50-64_yrs,55791079,23.7,23.7,49556258,87.6,77.8,24.5,24.5,0,0,0,0,0,0
12/06/2021,Ages_<5yrs,10057,0,0,2780,0.1,0,0,0,0,0,0,0,0,0
12/06/2021,Ages_65-74_yrs,32451526,13.8,13.8,28583891,95,89.6,14.1,14.1,49.7,57.4,59.7,59.7,14219175,1691780
12/06/2021,Sex_Male,111042671,47.7,47.2,95319820,67.9,58.3,47.5,47.1,51.6,45,45.2,45.1,11122964,1274393
12/06/2021,Ages_5-11_yrs,5319996,2.3,2.3,2179169,18.5,7.6,1.1,1.1,0,0,0,0,0,0
12/06/2021,Sex_known,232931417,100,99.1,200820681,,,100,99.3,51.9,100,100,100,24728132,2828245
12/06/2021,Age_unknown,24254,0,0,5759,,,0,0,0,0,0,0,0,0
12/06/2021,Race_eth_Hispanic,34502763,19.8,14.7,29921599,54.1,46.9,19.2,14.8,47,7.8,9.9,10.7,1714321,267792
12/06/2021,US,235057395,,100,202310609,70.8,60.9,,100,51.7,,,,24760592,2832880
12/06/2021,Race_eth_NHWhite,98276154,56.5,41.8,89553188,49.8,45.4,57.3,44.3,62.3,74,71.2,69.4,16332616,1743083
12/06/2021,Ages_75+_yrs,22080563,9.4,9.4,19291642,95,84.2,9.5,9.5,54.6,42.6,40.3,40.3,10541417,1141100
12/06/2021,Race_eth_NHNHOPI,543254,0.3,0.2,489086,58.5,52.7,0.3,0.2,49.2,0.2,0.2,0.2,33350,4562
12/06/2021,Ages_12-17_yrs,15633283,6.7,6.7,13360895,61.8,52.8,6.6,6.6,0,0,0,0,0,0
12/06/2021,Sex_Female,121888746,52.3,51.9,105500861,72.3,62.6,52.5,52.1,52.1,55,54.8,54.9,13605168,1553852
12/06/2021,Ages_18-24_yrs,21117040,9,9,17793934,69,58.2,8.8,8.8,0,0,0,0,0,0
12/05/2021,Sex_Female,121694640,52.3,51.9,105341365,72.2,62.5,52.5,52.2,51.5,55,54.8,54.7,13444957,1576184
12/05/2021,Age_unknown,24201,0,0,5753,,,0,0,0,0,0,0,0,0
12/05/2021,Ages_50-64_yrs,55713490,23.7,23.7,49523400,87.5,77.8,24.5,24.5,0,0,0,0,0,0
12/05/2021,Ages_16-17_yrs,5510428,2.3,2.3,4793547,65.7,57.1,2.4,2.4,0,0,0,0,0,0
12/05/2021,Age_known,234646740,100,100,201986146,,,100,100,51.1,100,100,100,24468274,2886150
12/05/2021,Sex_known,232548519,100,99.1,200502940,,,100,99.3,51.3,100,100,100,24436288,2881399
12/05/2021,Ages_25-39_yrs,49669468,21.2,21.2,42633712,72.6,62.3,21.1,21.1,0,0,0,0,0,0
12/05/2021,Ages_12-15_yrs,10106469,4.3,4.3,8550366,59.7,50.5,4.2,4.2,0,0,0,0,0,0
12/05/2021,Ages_75+_yrs,22060585,9.4,9.4,19284075,95,84.2,9.5,9.5,54.1,42.6,40.3,40.7,10426306,1173344
12/05/2021,Race_eth_NHAIAN,1556122,0.9,0.7,1288612,63.9,52.9,0.8,0.6,49.9,0.5,0.6,0.6,113276,14310
12/05/2021,Ages_65-74_yrs,32418665,13.8,13.8,28571337,95,89.6,14.1,14.1,49.1,57.4,59.7,59.3,14041968,1712806
12/05/2021,Ages_12-17_yrs,15616897,6.7,6.7,13343913,61.7,52.7,6.6,6.6,0,0,0,0,0,0
12/05/2021,Sex_Male,110853879,47.7,47.2,95161575,67.8,58.2,47.5,47.1,51,45,45.2,45.3,10991331,1305215
12/05/2021,Ages_<5yrs,9983,0,0,2768,0.1,0,0,0,0,0,0,0,0,0
12/05/2021,Race_eth_NHNHOPI,542228,0.3,0.2,488118,58.4,52.6,0.3,0.2,48.5,0.2,0.2,0.2,32897,4611
12/05/2021,Race_eth_Hispanic,34431431,19.8,14.7,29860391,54,46.8,19.1,14.8,46.2,7.7,9.9,10.5,1685622,269488
12/05/2021,Race_eth_unknown,60894988,35,25.9,46022662,,,29.5,22.8,24.2,12.3,30,12.8,2671388,328159
12/05/2021,Race_eth_NHMult_Oth,10405053,6,4.4,9202638,95,95,5.9,4.6,62,6.1,5.8,5.2,1327285,132349
12/05/2021,Ages_18-24_yrs,21084689,9,9,17775632,68.9,58.1,8.8,8.8,0,0,0,0,0,0
12/05/2021,Ages_40-49_yrs,32825782,14,14,28834077,80.5,70.7,14.3,14.3,0,0,0,0,0,0
12/05/2021,Ages_<12yrs,5257164,2.2,2.2,2020000,10.8,4.2,1,1,0,0,0,0,0,0
12/05/2021,US,234670941,,100,201991899,70.7,60.8,,100,51.1,,,,24468274,2886150
12/05/2021,Ages_5-11_yrs,5242439,2.2,2.2,2016007,18.2,7,1,1,0,0,0,0,0,0
12/05/2021,Race_eth_NHAsian,11323468,6.5,4.8,10455292,59.6,55,6.7,5.2,66.4,4.5,4.1,4.9,989981,124625
12/05/2021,Race_eth_NHWhite,98128929,56.5,41.8,89416551,49.7,45.3,57.3,44.3,61.6,74.1,71.2,69.6,16153764,1780025
12/05/2021,Sex_unknown,2122422,0.9,0.9,1488959,,,0.7,0.7,13.7,0.1,0.5,0.2,31986,4751
12/05/2021,Race_eth_NHBlack,17376399,10,7.4,15249137,42.2,37,9.8,7.5,49.3,6.9,8.2,9.1,1494061,232583
12/05/2021,Race_eth_known,173763630,100,74,155960739,,,100,77.2,59.2,100,100,100,21796886,2557991
12/04/2021,Ages_16-17_yrs,5508336,2.3,2.3,4791477,65.7,57.1,2.4,2.4,0,0,0,0,0,0
12/04/2021,Ages_12-15_yrs,10100647,4.3,4.3,8543391,59.7,50.5,4.2,4.2,0,0,0,0,0,0
12/04/2021,Ages_75+_yrs,22055299,9.4,9.4,19282400,95,84.2,9.6,9.6,54,42.6,40.3,40.9,10403652,1302573
12/04/2021,Race_eth_known,173637371,100,74,155807895,,,100,77.2,59.1,100,100,100,21740204,2827029
12/04/2021,Sex_Female,121611771,52.3,51.9,105249322,72.2,62.4,52.5,52.2,51.4,55,54.8,54.6,13408743,1736556
12/04/2021,US,234507343,,100,201806307,70.6,60.8,,100,51,,,,24405129,3188641
12/04/2021,Race_eth_Hispanic,34399815,19.8,14.7,29830717,54,46.8,19.1,14.8,46,7.7,9.9,10.3,1678577,292419
12/04/2021,Ages_5-11_yrs,5206736,2.2,2.2,1889931,18.1,6.6,0.9,0.9,0,0,0,0,0,0
12/04/2021,Ages_<12yrs,5221423,2.2,2.2,1893914,10.8,3.9,0.9,0.9,0,0,0,0,0,0
12/04/2021,Ages_12-17_yrs,15608983,6.7,6.7,13334868,61.7,52.7,6.6,6.6,0,0,0,0,0,0
12/04/2021,Sex_known,232385768,100,99.1,200317827,,,100,99.3,51.2,100,100,100,24373196,3183389
12/04/2021,Race_eth_NHAIAN,1555044,0.9,0.7,1287479,63.9,52.9,0.8,0.6,49.8,0.5,0.6,0.6,113067,15974
12/04/2021,Age_unknown,24194,0,0,5752,,,0,0,0,0,0,0,0,0
12/04/2021,Race_eth_NHNHOPI,541936,0.3,0.2,487744,58.4,52.5,0.3,0.2,48.4,0.2,0.2,0.2,32809,5043
12/04/2021,Race_eth_NHAsian,11310668,6.5,4.8,10438581,59.5,55,6.7,5.2,66.1,4.5,4.1,4.8,985831,135959
12/04/2021,Race_eth_NHWhite,98067398,56.5,41.8,89334596,49.7,45.3,57.3,44.3,61.5,74.1,71.2,69.9,16116361,1975902
12/04/2021,Ages_25-39_yrs,49631419,21.2,21.2,42616694,72.6,62.3,21.1,21.1,0,0,0,0,0,0
12/04/2021,Age_known,234483149,100,100,201800555,,,100,100,51,100,100,100,24405129,3188641
12/04/2021,Race_eth_NHBlack,17363392,10,7.4,15237464,42.1,37,9.8,7.6,49.2,6.8,8.2,9,1489115,255782
12/04/2021,Ages_<5yrs,9946,0,0,2758,0.1,0,0,0,0,0,0,0,0,0
12/04/2021,Ages_50-64_yrs,55682036,23.7,23.7,49511455,87.5,77.8,24.5,24.5,0,0,0,0,0,0
12/04/2021,Sex_unknown,2121575,0.9,0.9,1488480,,,0.7,0.7,13.7,0.1,0.5,0.2,31933,5252
12/04/2021,Sex_Male,110773997,47.7,47.2,95068505,67.8,58.2,47.5,47.1,50.9,45,45.2,45.4,10964453,1446833
12/04/2021,Ages_18-24_yrs,21070147,9,9,17768259,68.9,58.1,8.8,8.8,0,0,0,0,0,0
12/04/2021,Ages_65-74_yrs,32408778,13.8,13.8,28568132,95,89.6,14.2,14.2,49,57.4,59.7,59.1,14001477,1886068
12/04/2021,Race_eth_unknown,60857671,35,26,45989976,,,29.5,22.8,24.2,12.3,30,12.8,2664925,361612
12/04/2021,Ages_40-49_yrs,32805064,14,14,28824833,80.4,70.7,14.3,14.3,0,0,0,0,0,0
12/04/2021,Race_eth_NHMult_Oth,10399118,6,4.4,9191314,95,95,5.9,4.6,61.8,6.1,5.8,5.2,1324444,145950
12/03/2021,Race_eth_known,173408868,100,74,155443756,,,100,77.2,58.7,100,100,100,21622475,2783745
12/03/2021,Ages_75+_yrs,22045696,9.4,9.4,19279181,95,84.2,9.6,9.6,53.7,42.7,40.3,40.9,10355099,1285172
12/03/2021,Sex_unknown,2119726,0.9,0.9,1487389,,,0.7,0.7,13.6,0.1,0.5,0.2,31791,5186
12/03/2021,Sex_Female,121461015,52.3,51.9,105030160,72.1,62.3,52.5,52.2,51.1,55,54.8,54.6,13336388,1711800
12/03/2021,Race_eth_NHNHOPI,541178,0.3,0.2,486568,58.3,52.4,0.3,0.2,48,0.2,0.2,0.2,32551,4877
12/03/2021,Ages_5-11_yrs,5110310,2.2,2.2,1553481,17.8,5.4,0.8,0.8,0,0,0,0,0,0
12/03/2021,Ages_18-24_yrs,21049754,9,9,17756689,68.8,58.1,8.8,8.8,0,0,0,0,0,0
12/03/2021,Ages_25-39_yrs,49575949,21.2,21.2,42588632,72.5,62.3,21.2,21.2,0,0,0,0,0,0
12/03/2021,Race_eth_unknown,60786877,35.1,26,45911679,,,29.5,22.8,24,12.3,30,12.8,2651308,356667
12/03/2021,Race_eth_NHWhite,97963808,56.5,41.8,89138561,49.6,45.2,57.3,44.3,61.2,74.2,71.2,70.2,16042066,1953891
12/03/2021,Ages_12-17_yrs,15594811,6.7,6.7,13315818,61.6,52.6,6.6,6.6,0,0,0,0,0,0
12/03/2021,Race_eth_NHAIAN,1553005,0.9,0.7,1285442,63.8,52.8,0.8,0.6,49.6,0.5,0.6,0.6,112604,15820
12/03/2021,Ages_12-15_yrs,10089593,4.3,4.3,8527795,59.6,50.4,4.2,4.2,0,0,0,0,0,0
12/03/2021,Age_known,234183834,100,100,201357884,,,100,100,50.7,100,100,100,24273783,3140412
12/03/2021,Ages_<5yrs,9877,0,0,2732,0.1,0,0,0,0,0,0,0,0,0
12/03/2021,Age_unknown,24153,0,0,5745,,,0,0,0,0,0,0,0,0
12/03/2021,Race_eth_NHBlack,17340102,10,7.4,15210750,42.1,36.9,9.8,7.6,48.8,6.8,8.2,9,1477133,249443
12/03/2021,Race_eth_Hispanic,34338991,19.8,14.7,29760861,53.9,46.7,19.1,14.8,45.6,7.7,9.9,10.2,1662062,283285
12/03/2021,Race_eth_NHAsian,11285509,6.5,4.8,10398519,59.4,54.7,6.7,5.2,65.6,4.5,4.1,4.8,977865,132879
12/03/2021,Ages_50-64_yrs,55629200,23.8,23.8,49489739,87.4,77.7,24.6,24.6,0,0,0,0,0,0
12/03/2021,Ages_<12yrs,5124914,2.2,2.2,1557433,10.6,3.2,0.8,0.8,0,0,0,0,0,0
12/03/2021,Race_eth_NHMult_Oth,10386275,6,4.4,9163055,95,95,5.9,4.6,61.6,6.1,5.8,5.2,1318194,143550
12/03/2021,Ages_16-17_yrs,5505218,2.4,2.4,4788023,65.6,57.1,2.4,2.4,0,0,0,0,0,0
12/03/2021,Sex_known,232088261,100,99.1,199876240,,,100,99.3,50.9,100,100,100,24241992,3135226
12/03/2021,Sex_Male,110627246,47.7,47.2,94846080,67.7,58,47.5,47.1,50.7,45,45.2,45.4,10905604,1423426
12/03/2021,Ages_40-49_yrs,32771803,14,14,28808477,80.3,70.6,14.3,14.3,0,0,0,0,0,0
12/03/2021,Ages_65-74_yrs,32391707,13.8,13.8,28561915,95,89.6,14.2,14.2,48.7,57.3,59.7,59.1,13918684,1855240
12/03/2021,US,234207987,,100,201363629,70.5,60.7,,100,50.7,,,,24273783,3140412
12/02/2021,Race_eth_NHMult_Oth,10367042,6,4.4,9134014,95,95,5.9,4.5,60.8,6.1,5.8,5.1,1302407,135251
12/02/2021,Ages_65-74_yrs,32356352,13.8,13.8,28547236,95,89.5,14.2,14.2,48,57.3,59.7,59.1,13708903,1748834
12/02/2021,Race_eth_known,173044482,100,74,155047042,,,100,77.2,57.9,100,100,100,21315934,2626354
12/02/2021,Race_eth_NHWhite,97783688,56.5,41.8,88932448,49.6,45.1,57.4,44.3,60.4,74.3,71.2,70.2,15831001,1844046
12/02/2021,Ages_12-15_yrs,10074250,4.3,4.3,8507463,59.6,50.3,4.2,4.2,0,0,0,0,0,0
12/02/2021,Ages_<12yrs,5009927,2.1,2.1,1272170,10.3,2.6,0.6,0.6,0,0,0,0,0,0
12/02/2021,Ages_18-24_yrs,21012348,9,9,17735636,68.7,58,8.8,8.8,0,0,0,0,0,0
12/02/2021,Race_eth_NHAIAN,1547992,0.9,0.7,1281312,63.6,52.6,0.8,0.6,48.9,0.5,0.6,0.6,110913,14807
12/02/2021,Race_eth_NHBlack,17299560,10,7.4,15177559,42,36.8,9.8,7.6,47.8,6.8,8.2,8.9,1446738,232500
12/02/2021,Ages_16-17_yrs,5500220,2.4,2.4,4783196,65.6,57,2.4,2.4,0,0,0,0,0,0
12/02/2021,Race_eth_NHNHOPI,539991,0.3,0.2,485132,58.1,52.2,0.3,0.2,47.2,0.2,0.2,0.2,31988,4619
12/02/2021,Sex_unknown,2113785,0.9,0.9,1485766,,,0.7,0.7,13.3,0.1,0.5,0.2,31085,4677
12/02/2021,Ages_50-64_yrs,55535097,23.8,23.8,49446934,87.2,77.7,24.6,24.6,0,0,0,0,0,0
12/02/2021,Ages_5-11_yrs,4995436,2.1,2.1,1268260,17.4,4.4,0.6,0.6,0,0,0,0,0,0
12/02/2021,Ages_25-39_yrs,49474598,21.2,21.2,42535743,72.3,62.2,21.2,21.2,0,0,0,0,0,0
12/02/2021,Sex_Male,110400119,47.7,47.2,94609902,67.5,57.9,47.4,47.1,50,45,45.2,45.5,10753911,1346556
12/02/2021,Age_known,233700121,100,100,200876849,,,100,100,50,100,100,100,23927278,2961253
12/02/2021,Sex_Female,121210306,52.3,51.9,104786921,71.9,62.2,52.6,52.2,50.4,55,54.8,54.5,13142282,1610020
12/02/2021,Race_eth_Hispanic,34252206,19.8,14.7,29676049,53.7,46.5,19.1,14.8,44.7,7.6,9.9,10.1,1628384,266115
12/02/2021,Ages_40-49_yrs,32713705,14,14,28778011,80.2,70.6,14.3,14.3,0,0,0,0,0,0
12/02/2021,Age_unknown,24089,0,0,5740,,,0,0,0,0,0,0,0,0
12/02/2021,Race_eth_unknown,60667610,35.1,26,45827574,,,29.6,22.8,23.7,12.3,30,12.8,2611344,334899
12/02/2021,Race_eth_NHAsian,11254003,6.5,4.8,10360528,59.2,54.5,6.7,5.2,64.7,4.5,4,4.9,964503,129016
12/02/2021,Sex_known,231610425,100,99.1,199396823,,,100,99.3,50.2,100,100,100,23896193,2956576
12/02/2021,Ages_12-17_yrs,15574470,6.7,6.7,13290659,61.5,52.5,6.6,6.6,0,0,0,0,0,0
12/02/2021,Ages_75+_yrs,22023624,9.4,9.4,19270460,95,84.1,9.6,9.6,53,42.7,40.3,40.9,10218375,1212419
12/02/2021,US,233724210,,100,200882589,70.4,60.5,,100,50,,,,23927278,2961253
12/02/2021,Ages_<5yrs,9785,0,0,2710,0,0,0,0,0,0,0,0,0,0
12/01/2021,Race_eth_NHMult_Oth,10350092,6,4.4,9111992,95,95,5.9,4.5,60.1,6.1,5.8,5.1,1284975,136683
12/01/2021,Ages_18-24_yrs,20976248,9,9,17716429,68.6,57.9,8.8,8.8,0,0,0,0,0,0
12/01/2021,Race_eth_NHBlack,17259938,10,7.4,15148379,41.9,36.8,9.8,7.6,46.8,6.7,8.2,8.7,1414126,230594
12/01/2021,Age_known,233255666,100,100,200489775,,,100,100,49.3,100,100,100,23544594,2999478
12/01/2021,Ages_12-17_yrs,15556309,6.7,6.7,13271358,61.5,52.4,6.6,6.6,0,0,0,0,0,0
12/01/2021,Ages_25-39_yrs,49380894,21.2,21.2,42489522,72.2,62.1,21.2,21.2,0,0,0,0,0,0
12/01/2021,Race_eth_unknown,60554625,35.1,26,45758505,,,29.6,22.8,23.3,12.2,30,12.7,2566685,338340
12/01/2021,Ages_<12yrs,4914857,2.1,2.1,1056907,10.1,2.2,0.5,0.5,0,0,0,0,0,0
12/01/2021,Ages_65-74_yrs,32318084,13.9,13.9,28532410,95,89.5,14.2,14.2,47.3,57.3,59.7,59.2,13485406,1774197
12/01/2021,Race_eth_known,172713004,100,74,154729102,,,100,77.2,57.1,100,100,100,20977909,2661138
12/01/2021,Ages_50-64_yrs,55448515,23.8,23.8,49410317,87.1,77.6,24.6,24.6,0,0,0,0,0,0
12/01/2021,Ages_16-17_yrs,5495286,2.4,2.4,4778853,65.5,57,2.4,2.4,0,0,0,0,0,0
12/01/2021,Ages_75+_yrs,21998416,9.4,9.4,19260180,95,84.1,9.6,9.6,52.2,42.7,40.3,40.8,10059188,1225281
12/01/2021,Ages_12-15_yrs,10061023,4.3,4.3,8492505,59.5,50.2,4.2,4.2,0,0,0,0,0,0
12/01/2021,Race_eth_NHAsian,11230437,6.5,4.8,10336271,59.1,54.4,6.7,5.2,63.8,4.5,4,4.9,950668,131402
12/01/2021,Sex_unknown,2109093,0.9,0.9,1484490,,,0.7,0.7,13,0.1,0.5,0.2,30364,4791
12/01/2021,Ages_40-49_yrs,32662343,14,14,28752652,80.1,70.5,14.3,14.3,0,0,0,0,0,0
12/01/2021,Race_eth_Hispanic,34177163,19.8,14.7,29610370,53.6,46.4,19.1,14.8,43.8,7.6,9.9,9.9,1593436,264168
12/01/2021,Ages_5-11_yrs,4900480,2.1,2.1,1053018,17,3.7,0.5,0.5,0,0,0,0,0,0
12/01/2021,Race_eth_NHWhite,97613680,56.5,41.8,88759543,49.5,45,57.4,44.3,59.6,74.3,71.2,70.6,15594392,1878866
12/01/2021,US,233279691,,100,200495507,70.3,60.4,,100,49.3,,,,23544594,2999478
12/01/2021,Race_eth_NHAIAN,1543473,0.9,0.7,1278559,63.4,52.5,0.8,0.6,48.1,0.5,0.6,0.6,108929,14807
12/01/2021,Race_eth_NHNHOPI,538221,0.3,0.2,483988,58,52.1,0.3,0.2,46.4,0.1,0.2,0.2,31383,4618
12/01/2021,Age_unknown,24025,0,0,5732,,,0,0,0,0,0,0,0,0
12/01/2021,Ages_<5yrs,9688,0,0,2695,0,0,0,0,0,0,0,0,0,0
12/01/2021,Sex_Male,110187862,47.7,47.2,94418855,67.4,57.8,47.4,47.1,49.2,45,45.2,45.4,10582683,1359554
12/01/2021,Sex_Female,120982736,52.3,51.9,104592162,71.8,62.1,52.6,52.2,49.6,55,54.8,54.6,12931547,1635133
12/01/2021,Sex_known,231170598,100,99.1,199011017,,,100,99.3,49.4,100,100,100,23514230,2994687
11/30/2021,Ages_75+_yrs,21972835,9.4,9.4,19250200,95,84,9.6,9.6,51.4,42.7,40.3,41.1,9900836,1259841
11/30/2021,US,232823992,,100,200093258,70.1,60.3,,100,48.5,,,,23161775,3062931
11/30/2021,Race_eth_NHBlack,17220573,10,7.4,15119743,41.8,36.7,9.8,7.6,45.8,6.7,8.2,8.5,1383414,232315
11/30/2021,Ages_12-17_yrs,15537254,6.7,6.7,13252703,61.4,52.4,6.6,6.6,0,0,0,0,0,0
11/30/2021,Sex_unknown,2104153,0.9,0.9,1483208,,,0.7,0.7,12.7,0.1,0.5,0.2,29600,4882
11/30/2021,Ages_16-17_yrs,5490041,2.4,2.4,4774517,65.4,56.9,2.4,2.4,0,0,0,0,0,0
11/30/2021,Race_eth_Hispanic,34099909,19.8,14.6,29541969,53.5,46.3,19.1,14.8,42.9,7.6,9.9,9.7,1559217,263801
11/30/2021,Race_eth_known,172369327,100,74,154397740,,,100,77.2,56.2,100,100,100,20638723,2717355
11/30/2021,Race_eth_NHWhite,97435808,56.5,41.8,88578574,49.4,44.9,57.4,44.3,58.7,74.4,71.2,71,15355259,1929673
11/30/2021,Age_known,232800019,100,100,200087531,,,100,100,48.5,100,100,100,23161775,3062931
11/30/2021,Race_eth_NHMult_Oth,10333111,6,4.4,9089176,95,95,5.9,4.5,59.3,6.1,5.8,5.1,1267132,138740
11/30/2021,Race_eth_unknown,60442654,35.1,26,45687738,,,29.6,22.8,22.9,12.2,30,12.7,2523052,345576
11/30/2021,Race_eth_NHAsian,11206415,6.5,4.8,10311923,59,54.3,6.7,5.2,62.9,4.5,4,4.9,936097,133204
11/30/2021,Age_unknown,23973,0,0,5727,,,0,0,0,0,0,0,0,0
11/30/2021,Ages_25-39_yrs,49287594,21.2,21.2,42442311,72.1,62.1,21.2,21.2,0,0,0,0,0,0
11/30/2021,Ages_65-74_yrs,32279328,13.9,13.9,28517090,95,89.4,14.3,14.3,46.5,57.3,59.7,58.9,13260939,1803090
11/30/2021,Ages_12-15_yrs,10047213,4.3,4.3,8478186,59.4,50.1,4.2,4.2,0,0,0,0,0,0
11/30/2021,Ages_18-24_yrs,20940811,9,9,17696883,68.5,57.9,8.8,8.8,0,0,0,0,0,0
11/30/2021,Ages_<12yrs,4809363,2.1,2.1,826661,9.9,1.7,0.4,0.4,0,0,0,0,0,0
11/30/2021,Race_eth_NHAIAN,1537572,0.9,0.7,1273560,63.1,52.3,0.8,0.6,47.2,0.5,0.6,0.6,106824,15055
11/30/2021,Sex_Male,109969787,47.7,47.2,94218831,67.3,57.6,47.4,47.1,48.4,45,45.2,45.3,10409573,1384437
11/30/2021,Ages_40-49_yrs,32611369,14,14,28727605,79.9,70.4,14.4,14.4,0,0,0,0,0,0
11/30/2021,Ages_<5yrs,9573,0,0,2674,0,0,0,0,0,0,0,0,0,0
11/30/2021,Sex_known,230719839,100,99.1,198610050,,,100,99.3,48.7,100,100,100,23132175,3058049
11/30/2021,Ages_50-64_yrs,55361465,23.8,23.8,49374078,87,77.6,24.7,24.7,0,0,0,0,0,0
